,MovieID,Title,Genres,Pure_Rating_avg
1141,1164,Two or Three Things I Know About Her (1966),Drama,3.7075081296523607
6890,7018,Presumed Innocent (1990),Crime|Drama|Thriller,3.7074551923393857
2496,2580,Go (1999),Comedy|Crime,3.7071027330116553
2976,3061,Holiday Inn (1942),Comedy|Musical,3.706968180632531
4611,4710,"Shootist, The (1976)",Drama|Western,3.706903866410225
9379,43007,Vinci (2004),Comedy|Crime,3.7067890151199228
1789,1873,"MisÃ©rables, Les (1998)",Crime|Drama|Romance,3.7066931416748945
5689,5795,"Big Knife, The (1955)",Film-Noir,3.706376257933826
7958,8681,Lancelot of the Lake (Lancelot du Lac) (1974),Drama|War,3.7063322546547237
6216,6327,"Decade Under the Influence, A (2003)",Documentary,3.7062893149196965
8817,31193,"Many Adventures of Winnie the Pooh, The (1977)",Animation|Children|Fantasy,3.7062379981348235
7818,8505,"Eel, The (Unagi) (1997)",Drama|Romance,3.7061155830647685
6769,6893,"Italian Job, The (1969)",Action|Comedy|Crime,3.7059312435646583
7553,7950,"Better Place, A (1997)",Drama,3.7059148371993866
7398,7705,Pat and Mike (1952),Comedy|Romance,3.7054628421821416
792,805,"Time to Kill, A (1996)",Drama|Thriller,3.7054571789747945
3009,3094,Maurice (1987),Drama|Romance,3.7052773050654055
875,892,Twelfth Night (1996),Comedy|Drama|Romance,3.705269072728512
6651,6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,3.705185875791007
6666,6789,"Apartment, The (L'Appartement) (1996)",Drama|Mystery|Romance,3.7051692016411173
2863,2948,From Russia with Love (1963),Action|Adventure|Thriller,3.705136507333998
8848,31485,"Professionals, The (1966)",Western,3.704930303707026
8668,27620,Fear and Trembling (Stupeur et tremblements) (2003),Comedy,3.7048665304614765
4154,4252,"Circle, The (Dayereh) (2000)",Drama,3.7047889265194796
3413,3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,3.704733204939588
9661,49037,Hi Tessa (Czesc Tereska) (2001),Drama,3.704713524360365
7296,7440,Paper Clips (2004),Documentary,3.7046486260900053
8881,31705,Beautiful Boxer (2003),Action|Drama,3.704506382099699
6588,6710,Dummy (2002),Comedy|Drama|Romance,3.7041673523235343
4330,4429,Moby Dick (1956),Drama,3.704054482679065
7810,8494,"Cincinnati Kid, The (1965)",Drama,3.704016671021952
9295,40491,"Match Factory Girl, The (Tulitikkutehtaan tyttÃ¶) (1990)",Comedy|Drama,3.7039691010502196
4294,4393,Another Woman (1988),Drama,3.703925557296495
9367,42718,District B13 (Banlieue 13) (2004),Action|Sci-Fi,3.703826124769155
5866,5974,"Thief of Bagdad, The (1940)",Adventure|Fantasy,3.7038101110538766
8687,27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,3.703786979776962
6832,6960,Marquis (1989),Drama,3.7036740997290067
2608,2693,Trekkies (1997),Documentary,3.7036499457297225
7083,7211,People Will Talk (1951),Comedy|Romance,3.7036247991652766
9065,33358,Off the Map (2003),Comedy|Drama,3.7035324532737217
5847,5955,Antwone Fisher (2002),Drama,3.7034477000078185
8463,26242,Duel (1971),Action|Mystery|Thriller,3.703187177304174
6443,6565,Seabiscuit (2003),Drama,3.702961547499376
4400,4499,Dirty Rotten Scoundrels (1988),Comedy,3.702435561830766
8151,8875,"Come Back, Little Sheba (1952)",Drama,3.702217391968637
3144,3229,Another Man's Poison (1952),Crime|Drama,3.701872801431517
5413,5516,Read My Lips (Sur mes lÃ¨vres) (2001),Crime|Drama|Thriller,3.701860664406607
2307,2391,"Simple Plan, A (1998)",Crime|Drama|Thriller,3.701818995766634
5197,5300,3:10 to Yuma (1957),Action|Adventure|Drama|Thriller|Western,3.701612145321608
6874,7002,Mindwalk (1990),Drama,3.7015453426720675
6073,6182,"Thrill of It All, The (1963)",Comedy,3.701544582981739
8464,26246,Johnny Got His Gun (1971),Drama|War,3.701533087957162
8702,27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy,3.7013629392658607
3458,3549,Guys and Dolls (1955),Comedy|Musical|Romance,3.7012703056352607
6560,6682,Earth (1998),Drama|War,3.7010450043081224
4436,4535,"Man From Snowy River, The (1982)",Drama|Romance|Western,3.7010325053143007
5001,5103,"Sandlot, The (1993)",Comedy|Drama,3.700916501686976
1110,1133,Talking About Sex (1994),Comedy|Drama,3.700227489615461
2605,2690,"Ideal Husband, An (1999)",Comedy|Romance,3.700151243515889
534,538,Six Degrees of Separation (1993),Drama,3.7001455471880993
8535,26550,Mishima: A Life in Four Chapters (1985),Action|Drama,3.700097440072055
1584,1641,"Full Monty, The (1997)",Comedy|Drama,3.7000243163880357
7771,8421,Dying of Laughter (Muertos de risa) (1999),Comedy,3.6999602147319024
883,900,"American in Paris, An (1951)",Musical|Romance,3.6998997506238154
1873,1957,Chariots of Fire (1981),Drama,3.6996928879148694
427,431,Carlito's Way (1993),Crime|Drama,3.6996051841927624
8800,31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),Crime|Drama,3.6995139266066133
8721,27838,Mean Creek (2004),Drama|Thriller,3.699427727780066
4237,4336,Nightwatch (Nattevagten) (1994),Horror|Thriller,3.6994199563258388
8338,25856,Wuthering Heights (1939),Drama|Romance,3.6993812063883116
2745,2830,Cabaret Balkan (Bure Baruta) (1998),Drama,3.699261626604196
8679,27695,Nicotina (2003),Action|Comedy|Drama,3.6992504167282156
7647,8157,Jin Roh: The Wolf Brigade (Jin-RÃ´) (1998),Animation|Fantasy|Thriller,3.6991665026564027
7175,7303,"Diary of Anne Frank, The (1959)",Drama|War,3.699139005334113
7599,8040,Brain Donors (1992),Comedy,3.6991030039403268
2654,2739,"Color Purple, The (1985)",Drama,3.69894171922685
9678,49312,Snow Cake (2006),Drama,3.6986875448621634
8536,26554,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi,3.698378357988986
1596,1653,Gattaca (1997),Drama|Sci-Fi|Thriller,3.698219797500854
9710,50066,Sweet Land (2005),Drama|Fantasy,3.6979557353004933
6930,7058,Life with Father (1947),Comedy,3.6978271351768783
470,474,In the Line of Fire (1993),Action|Thriller,3.697637820202082
8209,8933,"Decline of the American Empire, The (DÃ©clin de l'empire amÃ©ricain, Le) (1986)",Comedy|Drama,3.697562771227689
4732,4833,"Changeling, The (1980)",Drama|Horror,3.697508961356273
6054,6163,He Loves Me... He Loves Me Not (Ã€ la folie... pas du tout) (2002),Romance|Thriller,3.6973891204101794
651,659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller,3.697191449659643
6757,6881,Pieces of April (2003),Comedy|Drama,3.6971343716055856
9867,53318,Cashback (2006),Comedy|Drama|Romance,3.6970624846702442
1075,1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,3.696645455845265
3923,4019,Finding Forrester (2000),Drama,3.6965680083962615
320,324,"Sum of Us, The (1994)",Comedy|Drama,3.6964473350807614
4277,4376,Down From the Mountain (2000),Documentary,3.6964363494732293
8492,26359,1900 (Novecento) (1976),Drama|War,3.6962511254878754
6222,6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,3.6960072471654946
8976,32371,Call Northside 777 (1948),Crime|Drama|Film-Noir,3.6959393779899345
10297,60487,"It's the Great Pumpkin, Charlie Brown (1966)",Animation|Children|Comedy,3.6958843040680605
3863,3959,"Time Machine, The (1960)",Action|Adventure|Sci-Fi,3.6957930508483905
9904,54190,Across the Universe (2007),Drama|Musical|Romance|War,3.695646928259531
876,893,Mother Night (1996),Drama,3.6956309372642244
6851,6979,WarGames (1983),Drama|Sci-Fi|Thriller,3.695573714910223
1496,1546,Schizopolis (1996),Comedy,3.695511264214543
6192,6303,"Andromeda Strain, The (1971)",Mystery|Sci-Fi,3.6954097731170994
5361,5464,Road to Perdition (2002),Crime|Drama,3.6952412182032726
7126,7254,"Butterfly Effect, The (2004)",Drama|Sci-Fi|Thriller,3.6952046823172826
7479,7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,3.6950837085338595
4341,4440,Fists of Fury (Tang shan da xiong) (1971),Action|Thriller,3.6950264694087847
9503,45728,Clerks II (2006),Comedy,3.6950059736746943
159,161,Crimson Tide (1995),Drama|Thriller|War,3.6948441349715173
9927,54513,Talk to Me (2007),Drama,3.6946451523826633
360,364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical,3.694601852980819
6296,6416,King Rat (1965),Drama|War,3.6943452878397984
5135,5238,Return of the Secaucus 7 (1980),Drama,3.6942336637453477
8115,8838,Alice Doesn't Live Here Anymore (1974),Drama|Romance,3.693953464838115
5318,5421,"Dangerous Lives of Altar Boys, The (2002)",Drama,3.6939058354604097
7758,8395,"Last of Sheila, The (1973)",Crime|Mystery|Thriller,3.6938570028936675
4802,4903,In the Bedroom (2001),Drama,3.693523711238676
8498,26379,Jesus of Nazareth (1977),Drama,3.693472152669258
2258,2342,Hard Core Logo (1996),Comedy|Drama,3.693427578871665
6166,6277,Winter Kills (1979),Drama,3.6931070571568165
7354,7579,Pride and Prejudice (1940),Comedy|Drama|Romance,3.693042684765998
6185,6296,"Mighty Wind, A (2003)",Comedy|Drama|Musical,3.692959076280057
9216,37475,"Unfinished Life, An (2005)",Drama,3.6928260743292602
7873,8596,Revenge of the Pink Panther (1978),Comedy|Crime,3.6928144582823363
6074,6183,Pillow Talk (1959),Comedy|Musical|Romance,3.692814376262612
2154,2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,3.6927031638407173
547,551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,3.692700618687786
931,948,Giant (1956),Drama,3.6926444259049886
3855,3951,Two Family House (2000),Drama,3.6925493003822094
658,666,All Things Fair (Lust och fÃ¤gring stor) (1995),Drama|Romance|War,3.692427874548918
4352,4451,Jump Tomorrow (2001),Comedy|Drama|Romance,3.6921609639703545
3073,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,3.692078432788098
4909,5010,Black Hawk Down (2001),Action|Drama|War,3.6920515518068586
5693,5799,Exodus (1960),Drama|Romance|War,3.691980098705114
5423,5526,"Isle, The (Seom) (2000)",Drama,3.6919798041557716
6570,6692,Stoked: The Rise and Fall of Gator (2002),Documentary,3.691944965585018
9567,47493,Cabin in the Sky (1943),Fantasy|Musical,3.691876921065115
7988,8711,Mr. Blandings Builds His Dream House (1948),Comedy,3.6918762447272475
9414,43934,Deep Sea 3D (2006),Documentary|IMAX,3.691618416441365
8180,8904,Jack-O (1995),Horror,3.6913978730634804
9131,34155,Saraband (2003),Drama,3.691372954341851
8394,26038,Teacher's Pet (1958),Comedy|Romance,3.6913698435155005
3096,3181,Titus (1999),Drama,3.6913112841262503
3575,3668,Romeo and Juliet (1968),Drama|Romance,3.691263510402138
3358,3447,"Good Earth, The (1937)",Drama,3.6911057727709484
8480,26303,Sisters (1973),Horror|Thriller,3.691103482802187
6440,6562,Spencer's Mountain (1963),Comedy|Drama,3.6910628541567285
9892,53956,Death at a Funeral (2007),Comedy|Drama,3.691046852685277
6986,7114,"Collector, The (1965)",Drama|Horror|Thriller,3.691020750633207
6374,6496,Ecstasy (Ã‰xtasis) (1996),Drama,3.690840415345226
2861,2946,Help! (1965),Comedy|Musical,3.690815383819312
5663,5769,Modern Romance (1981),Comedy|Romance,3.690736784461027
2623,2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,3.690705737402856
9658,48997,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller,3.6906547075144465
9644,48741,"U.S. vs. John Lennon, The (2006)",Documentary,3.6904938999387293
7043,7171,Aileen: Life and Death of a Serial Killer (2003),Documentary,3.6904307892614043
7498,7883,I Walked with a Zombie (1943),Drama|Horror,3.690328616425766
6224,6335,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller,3.6902349981115883
4147,4245,Shadow Magic (2000),Drama|Romance,3.6901534000673912
25,26,Othello (1995),Drama,3.6898068866891363
7015,7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War,3.689794659249297
7519,7914,Berlin: Symphony of a Great City (Berlin: Die Sinfonie der GroÃŸstadt) (1927),Documentary,3.689684992386036
7598,8039,Support Your Local Sheriff! (1969),Comedy|Western,3.6896316017260657
6541,6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,3.689610693601161
4068,4166,Series 7: The Contenders (2001),Action|Drama,3.6892153661594476
8705,27801,Ong-Bak: The Thai Warrior (2003),Adventure|Crime|Thriller,3.6891759354562157
58,59,"Confessional, The (Confessionnal, Le) (1995)",Drama|Mystery,3.689141225670013
8351,25900,"Curse of the Cat People, The (1944)",Drama|Fantasy|Horror,3.689140139500547
7966,8689,"Shock to the System, A (1990)",Comedy|Crime|Thriller,3.689117961932937
3195,3281,"Brandon Teena Story, The (1998)",Documentary,3.689025745605549
1829,1913,Picnic at Hanging Rock (1975),Drama|Mystery,3.6888803571801017
61,62,Mr. Holland's Opus (1995),Drama,3.6888693923842233
3181,3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,3.68877643815571
5288,5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama,3.6886448893560635
3759,3854,AimÃ©e & Jaguar (1999),Drama|Romance|War,3.6883784548617347
10066,56563,Helvetica (2007),Documentary,3.6883047202434867
7093,7221,Platinum Blonde (1931),Comedy|Romance,3.688137589546178
7726,8341,Oliver Twist (1948),Adventure|Crime|Drama,3.688073326445134
7799,8481,Northwest Passage (1940),Action|Adventure|Drama|Romance|Thriller|Western,3.6878615880603007
9771,51314,Golden Door (Nuovomondo) (2006),Adventure|Drama|Romance,3.6877622956448706
8639,27391,"Laramie Project, The (2002)",Crime|Documentary|Drama,3.68771709369476
6954,7082,That Touch of Mink (1962),Comedy|Romance,3.687692799468781
9831,52604,Fracture (2007),Crime|Drama|Mystery|Thriller,3.6875707429758178
7258,7386,"Ten Commandments, The (1956)",Adventure|Drama,3.6875368526795866
1606,1663,Stripes (1981),Comedy|War,3.687398416567084
9723,50274,Venus (2006),Drama|Romance,3.6873223391146297
8938,32151,It Happened to Jane (1959),Comedy,3.68723984801918
7862,8584,Leave Her to Heaven (1945),Drama|Film-Noir,3.6872029616352795
6527,6649,Tunes of Glory (1960),Drama,3.6871581139934717
7949,8672,Battle Hymn (1957),Drama,3.6871550362152767
8445,26178,Two for the Road (1967),Comedy|Drama|Romance,3.6870562375158173
7901,8624,Freedom Downtime (2001),Adventure|Documentary,3.686901120216877
1800,1884,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Crime|Drama|Fantasy,3.6868852152769227
8743,27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller,3.686708067964466
9702,49910,Freedom Writers (2007),Drama,3.686622612482828
4385,4484,Camille Claudel (1988),Drama,3.686498565688002
10279,60293,"Wackness, The (2008)",Comedy|Drama,3.6863358627950245
4141,4239,Blow (2001),Drama,3.6861564675321548
4340,4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama,3.68602828089672
8715,27828,"Memory of a Killer, The (De Zaak Alzheimer) (2003)",Action|Crime|Drama|Thriller,3.6858175346413105
3298,3386,JFK (1991),Drama|Mystery|Thriller,3.6855683481513677
8521,26491,To Be Or Not To Be (1983),Comedy|Romance|War,3.685292338888923
4369,4468,Apartment Zero (1988),Thriller,3.6852564724381045
6132,6242,Ring (Ringu) (1998),Horror|Mystery|Thriller,3.6852182670069134
7136,7264,"Amazing Couple, An (Un couple Ã©patant) (2002)",Comedy|Romance,3.6851416878389522
9717,50160,Miss Potter (2006),Drama,3.685021231507517
9323,41014,"Bird with the Crystal Plumage, The (L'Uccello dalle piume di cristallo) (1970)",Crime|Horror|Mystery|Thriller,3.6848351844290264
4243,4342,Big Eden (2000),Drama|Romance,3.684818894259532
8054,8777,Roadkill (a.k.a. Roadkill: Move or Die) (1989),Drama,3.6847905754472716
9759,51080,Breach (2007),Drama|Thriller,3.6844900170967922
9817,52352,Judge Priest (1934),Comedy|Drama|Romance,3.6843983278182053
94,96,In the Bleak Midwinter (1995),Comedy|Drama,3.684190142240547
4506,4605,How to Get Ahead in Advertising (1989),Comedy,3.684157677171698
9075,33558,"Snow Walker, The (2003)",Adventure|Drama,3.683829913903722
7859,8581,Pirates of Silicon Valley (1999),Documentary|Drama,3.6838089868774526
10412,62250,Gomorra (2008),Crime|Drama,3.683729984186261
6938,7066,"Blue Kite, The (Lan feng zheng) (1993)",Drama,3.6836502214543936
6819,6947,Master and Commander: The Far Side of the World (2003),Action|Adventure|Drama|War,3.6834946021888357
4922,5023,"Waterdance, The (1992)",Drama,3.6828052870949755
1991,2075,Mephisto (1981),Drama|War,3.6827171838722834
10246,59810,Recount (2008),Drama,3.682708216787688
5226,5329,"Salton Sea, The (2002)",Crime|Drama|Thriller,3.6826819116022937
5677,5783,Derrida (2002),Documentary,3.682677436936799
7781,8451,Blackboard Jungle (1955),Drama,3.682656111105241
1878,1962,Driving Miss Daisy (1989),Drama,3.6826359625617395
1009,1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,3.6826012540826882
7416,7742,Baxter (1989),Drama|Horror,3.682578829798056
6332,6454,Music Box (1989),Drama,3.6825504325771297
7473,7827,Cypher (2002),Action|Fantasy|Sci-Fi|Thriller,3.6824586237458283
9996,55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western,3.6823309703045037
1375,1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,3.682288134646461
7181,7309,"Black Pirate, The (1926)",Action|Adventure,3.6822039057896854
3196,3282,Different for Girls (1996),Comedy,3.6821666431486824
2046,2130,Atlantic City (1980),Crime|Drama|Romance,3.681909041148597
2981,3066,Tora! Tora! Tora! (1970),Action|Drama|War,3.6818493310396003
9225,37739,"Greatest Game Ever Played, The (2005)",Drama,3.681647754602266
5358,5461,Me Without You (2001),Comedy|Drama,3.6815229097257296
8637,27370,Late Night Shopping (2001),Comedy,3.681095964178557
3174,3260,Howards End (1992),Drama,3.6809027025080243
4725,4826,"Big Red One, The (1980)",Action|Drama|War,3.6808817964338054
7731,8364,Baadasssss! (a.k.a. How to Get the Man's Foot Outta Your Ass) (2003),Drama,3.6808650612651066
6605,6727,Targets (1968),Crime|Thriller,3.680856566701429
1148,1171,Bob Roberts (1992),Comedy,3.680705682494748
6495,6617,Open Range (2003),Western,3.6806295289139324
4430,4529,Bagdad Cafe (a.k.a. Out of Rosenheim) (1987),Comedy|Drama,3.6806236030397774
2034,2118,"Dead Zone, The (1983)",Drama|Fantasy|Horror|Thriller,3.6805762482137587
9984,55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,3.6804821092812885
7652,8183,Educating Rita (1983),Comedy|Drama,3.6804167863394954
10315,60753,Felon (2008),Action|Crime|Drama,3.6802898853585
5957,6065,I'm All Right Jack (1959),Comedy,3.680010542870273
9614,48262,"Bridge, The (2006)",Documentary,3.679996408773111
3627,3720,Sunshine (1999),Drama,3.6799712356637286
9161,34523,"Chumscrubber, The (2005)",Comedy|Drama,3.6799459410869826
6108,6218,Bend It Like Beckham (2002),Adventure|Comedy|Drama|Romance,3.6797235824859458
2631,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Fantasy|Sci-Fi,3.6792788470327533
3777,3872,"Suddenly, Last Summer (1959)",Drama,3.6792335699537317
7317,7474,"Boys in the Band, The (1970)",Drama,3.6792048173110614
8582,26770,Diggstown (1992),Drama,3.679132959378533
8440,26170,"Bride Wore Black, The (La MariÃ©e Ã©tait en noir) (1968)",Crime|Drama,3.67910434019776
638,645,Nelly & Monsieur Arnaud (1995),Drama,3.679085839128907
7896,8619,Sister My Sister (1994),Drama,3.6790409501946333
6078,6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller,3.678870398338001
7287,7415,"Late Show, The (1977)",Comedy|Crime|Drama|Mystery,3.6786911275370304
2672,2757,Frances (1982),Drama,3.6786860076823293
3799,3894,Solas (1999),Drama,3.6786118583247074
4709,4809,Silkwood (1983),Drama,3.6784990118477214
6411,6533,"What's Up, Doc? (1972)",Comedy,3.6784007851409535
6194,6305,Fahrenheit 451 (1966),Drama|Sci-Fi,3.678142741735907
7532,7928,After The Rehearsal (Efter repetitionen) (TV) (1984),Drama,3.6779075425733105
1379,1412,Some Mother's Son (1996),Drama,3.677831048677765
7899,8622,Fahrenheit 9/11 (2004),Documentary,3.6778198531029944
1137,1160,Six of a Kind (1934),Comedy,3.6776921001974365
7567,7985,"Wonderful Ice Cream Suit, The (1998)",Children|Comedy|Fantasy,3.6776095109000266
4163,4261,Lilies (1996),Drama|Fantasy|Romance,3.677593374877157
8403,26079,David and Lisa (1962),Drama,3.677569836792512
3785,3880,"Ballad of Ramblin' Jack, The (2000)",Documentary,3.677568799334842
7368,7618,Chaplin (1992),Drama,3.6768699529017606
6626,6748,"Brood, The (1979)",Horror,3.6768591151727494
4541,4640,Brother (2000),Action|Crime|Thriller,3.676819118869871
4300,4399,Diary of a Chambermaid (Le Journal d'une femme de chambre) (1964),Comedy|Drama,3.67668150051316
3007,3092,Chushingura (1962),Drama,3.6766753462201716
7709,8292,"Idiot, The (Hakuchi) (1951)",Crime|Drama|Romance,3.6764734783318893
4205,4304,Startup.com (2001),Documentary,3.6764673529241856
344,348,Bullets Over Broadway (1994),Comedy,3.676378291933473
1157,1180,Hear My Song (1991),Comedy,3.6763778483901866
3520,3613,Things Change (1988),Comedy,3.6763299784277113
3889,3985,"Eagle Has Landed, The (1976)",Drama|War,3.6762301375422095
7406,7720,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance,3.676092544830821
8891,31854,Morocco (1930),Drama|Romance,3.6760226458040304
6285,6405,Treasure Island (1950),Adventure|Children,3.6759031391876134
4262,4361,Tootsie (1982),Comedy|Romance,3.6758093870091724
9782,51662,300 (2007),Action|Fantasy|War,3.6757911404898467
3083,3168,Easy Rider (1969),Adventure|Drama,3.6755948007432004
3217,3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,3.6754200983539294
6301,6422,Shenandoah (1965),Drama|War|Western,3.6751929753797112
7718,8332,Sunday Bloody Sunday (1971),Drama,3.6751461837078985
1056,1078,Bananas (1971),Comedy|War,3.675098184059916
4638,4738,Happy Accidents (2000),Romance|Sci-Fi,3.6749901350075245
8290,9014,Since You Went Away (1944),Drama|War,3.6747506279001305
6978,7106,Black and White in Color (Noirs et blancs en couleur) (1976),Drama|War,3.6746533509345056
5741,5847,Ragtime (1981),Drama,3.6746133431835646
7463,7815,True Stories (1986),Comedy|Musical,3.674602274074018
8191,8915,Stage Beauty (2004),Drama,3.6744615921842625
7708,8291,Ten Little Indians (1965),Mystery,3.6744524702313326
3125,3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,3.6744348608172457
7483,7839,Love Crazy (1941),Comedy,3.6743747700860863
9466,44978,Dead Birds (2004),Horror|War|Western,3.6743653387143866
1805,1889,Insomnia (1997),Crime|Mystery|Thriller,3.674267789204748
549,553,Tombstone (1993),Action|Drama|Western,3.6738907275275614
8045,8768,Criss Cross (1949),Crime|Drama|Film-Noir,3.6738619287142282
48,49,When Night Is Falling (1995),Drama|Romance,3.67376913306599
1870,1954,Rocky (1976),Action|Drama|Romance,3.673765923459123
10272,60161,Futurama: The Beast with a Billion Backs (2008),Animation|Comedy|Sci-Fi,3.673608993580827
4694,4794,Opera (1987),Crime|Horror|Mystery,3.673572963999404
9257,39234,North Country (2005),Drama,3.6734885364563885
9880,53550,Rescue Dawn (2006),Action|Adventure|Drama|War,3.6733894545851444
276,279,My Family (1995),Drama,3.6733808152991054
7167,7295,After the Life (AprÃ¨s la vie) (2002),Crime|Drama,3.673250358324693
2268,2352,"Big Chill, The (1983)",Comedy|Drama,3.6730566339599373
8807,31114,Imaginary Heroes (2004),Comedy|Drama,3.672754045961389
5969,6077,Evil Under the Sun (1982),Crime|Drama|Mystery,3.6726809069052866
9750,50898,Lola (1961),Drama|Romance,3.6725937967767357
437,441,Dazed and Confused (1993),Comedy,3.6725755439013907
4258,4357,How to Marry a Millionaire (1953),Comedy|Drama,3.672477616679715
646,654,Und keiner weint mir nach (1996),Drama|Romance,3.6724423870570337
4679,4779,Go Tigers! (2001),Documentary,3.672388835351806
9172,34583,Prime Cut (1972),Action|Crime|Drama,3.672382496601521
2886,2971,All That Jazz (1979),Drama|Fantasy|Musical,3.67223398407052
3136,3221,"Draughtsman's Contract, The (1982)",Drama,3.6722314383409476
7355,7580,"Man in the Gray Flannel Suit, The (1956)",Drama,3.6721858201755087
5984,6093,"Last Unicorn, The (1982)",Animation|Children|Fantasy,3.672150520682918
2512,2596,SLC Punk! (1998),Comedy|Drama,3.671462100189593
4676,4776,Training Day (2001),Crime|Drama|Thriller,3.6714510482886107
1268,1297,Real Genius (1985),Comedy,3.671431542707672
6984,7112,Accident (1967),Crime|Drama|Romance,3.6712133560969975
4077,4175,Gray's Anatomy (1996),Comedy|Drama,3.6709912780795717
7464,7816,North Beach (2000),Comedy|Drama,3.670494775333419
4018,4116,Hollywood Shuffle (1987),Comedy,3.670104679548909
9105,33817,My Summer of Love (2004),Drama|Romance,3.670087963780401
9636,48598,Infamous (2006),Drama,3.6699366037522854
584,590,Dances with Wolves (1990),Adventure|Drama|Western,3.669901625183612
1160,1184,Mediterraneo (1991),Comedy|Drama|War,3.669880232742877
6964,7092,Anna Karenina (1935),Drama|Romance,3.669793223772386
6900,7028,Quick Change (1990),Comedy|Crime,3.6697733703626736
5830,5938,Deathtrap (1982),Comedy|Crime|Mystery|Thriller,3.6693462902548193
2113,2197,Firelight (1997),Drama,3.6692326120059184
246,249,Immortal Beloved (1994),Drama|Romance,3.6692101436788125
9221,37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,3.6691843633371795
5582,5688,Tully (2000),Drama,3.6689117725202176
10060,56333,"Savages, The (2007)",Comedy|Drama,3.6687079998985688
7812,8496,"Panic in the Needle Park, The (1971)",Drama|Romance,3.66821709806428
6586,6708,Matchstick Men (2003),Comedy|Crime|Drama,3.6680935593764135
9703,49932,Inland Empire (2006),Drama|Film-Noir|Horror|Mystery|Thriller,3.6680697751150557
7346,7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,3.667868795184251
7716,8330,Our Man in Havana (1959),Comedy|Drama|Thriller,3.667818013878609
6959,7087,"Passage to India, A (1984)",Adventure|Drama,3.6677956570946644
5441,5544,Time After Time (1979),Sci-Fi|Thriller,3.667739443602855
7766,8404,"Hound of the Baskervilles, The (1939)",Crime|Mystery|Thriller,3.667725722586399
5575,5681,Fidel (2001),Documentary,3.66769700744514
3631,3724,Coming Home (1978),Drama|War,3.667690169442494
6508,6630,"Inn of the Sixth Happiness, The (1958)",Adventure|Drama,3.6675664352623563
7887,8610,All of Me (1984),Comedy|Fantasy,3.6674984964179895
6405,6527,Scaramouche (1952),Adventure|Romance,3.6673799172095385
1669,1729,Jackie Brown (1997),Crime|Drama|Thriller,3.667351267778634
10422,62374,Body of Lies (2008),Action|Drama|Thriller,3.6673403308177273
4685,4785,"Great Silence, The (Il Grande Silenzio) (1969)",Drama|Western,3.6672944283093147
467,471,"Hudsucker Proxy, The (1994)",Comedy|Drama|Fantasy|Romance,3.667225992721865
2411,2495,"Fantastic Planet, The (La PlanÃ¨te sauvage) (1973)",Animation|Sci-Fi,3.6672017205226948
2882,2967,"Bad Seed, The (1956)",Drama|Thriller,3.667107601123838
1864,1948,Tom Jones (1963),Comedy,3.6670061894617683
5956,6064,"Harder They Fall, The (1956)",Drama|Film-Noir,3.6668804887850195
79,80,"White Balloon, The (Badkonake sefid) (1995)",Children|Drama,3.666856677248092
